name,family,epsilon,h2,h4,timestep_gain,R_cost,speedup
ra10_q0.05,strong,0.0707945784384138,0.37770220740575144,0.5243746412376498,1.3883282410217253,3.0241640157378535,0.459078354810393
ra10_q0.2,moderate,0.0707945784384138,0.9709117574129096,3.3174051213472744,3.416793643726005,3.0241640157378535,1.1298307981792302
ra10_q0.5,moderate,0.0707945784384138,1.6837092348093805,9.401117826241393,5.583575615005599,3.0241640157378535,1.8463203668678285
ra10_q1,circular,0.0707945784384138,1.9279965290882184,16.802712753813108,8.715115665565742,3.0241640157378535,2.881826389115134
ra1_q0.05,strong,0.0707945784384138,0.10208482575041021,0.167320451589494,1.63903352295061,3.0241640157378535,0.5419790442651334
ra1_q0.2,moderate,0.0707945784384138,0.301290761655519,0.3937009998997014,1.3067144765289542,3.0241640157378535,0.43209113980880903
ra1_q0.5,moderate,0.0707945784384138,0.379622974325692,0.8924561736032971,2.3509013783702866,3.0241640157378535,0.7773723138480965
ra1_q1,circular,0.0707945784384138,0.1966971668927672,1.4017985406032631,7.126683941347652,3.0241640157378535,2.356579836364742
ra3_q1,circular,0.0707945784384138,0.48305545151068713,3.865417939494442,8.002017009446634,3.0241640157378535,2.6460261307931257
ra0.05_q1,circular,0.07498942093324558,0.08633714779557422,0.29242125089915766,3.3869690899627756,3.0241640157378535,1.1199687160937277
ra0.1_q0.05,strong,0.07498942093324558,0.021615834277116417,0.08024563793308916,3.712354420575898,3.0241640157378535,1.2275638494660601
ra0.1_q0.2,moderate,0.07498942093324558,0.05684663450194519,0.107334229702489,1.8881369256576872,3.0241640157378535,0.6243500404844968
ra0.1_q0.5,moderate,0.07498942093324558,0.11114622978342854,0.21259830149422884,1.912780144755989,3.0241640157378535,0.6324988111761847
ra0.1_q1,circular,0.07498942093324558,0.09273902430570524,0.40625765483384524,4.380654830858001,3.0241640157378535,1.4485506765046217
ra0.3_q1,circular,0.07498942093324558,0.11761359574932495,0.6824772398681502,5.80270703841709,3.0241640157378535,1.918780531816265
ra10_q0.05,strong,0.07498942093324558,0.3814178606334943,0.5263707116551711,1.3800368728955839,3.0241640157378535,0.4563366489759896
ra10_q0.2,moderate,0.07498942093324558,0.9992703630416719,3.38674143812679,3.389214334164692,3.0241640157378535,1.120711150760046
ra10_q0.5,moderate,0.07498942093324558,1.7330783047303786,9.518160010714869,5.492054216324429,3.0241640157378535,1.8160569955014312
ra10_q1,circular,0.07498942093324558,1.9843532556065602,17.050824109128765,8.592635439760354,3.0241640157378535,2.841325865609135
ra1_q0.05,strong,0.07498942093324558,0.10312089603604703,0.1748974063360301,1.6960423450441393,3.0241640157378535,0.5608301455271197
